company_id,company_name,SASB,publication_date,issue_main,severity,reach,novelty
4510,高鋒,消費品,2019/6/11,G3 控制權與席次,0,1,2
4510,高鋒,消費品,2019/6/28,G3 控制權與席次,0,1,2
4510,高鋒,消費品,2019/8/29,G3 控制權與席次,0,1,2
4510,高鋒,消費品,2020/6/12,G3 控制權與席次,0,1,2
4510,高鋒,消費品,2021/4/8,G3 控制權與席次,0,1,2
4510,高鋒,消費品,2021/9/30,S4 員工資訊統計,-1,1,2
4510,高鋒,消費品,2022/6/9,G3 控制權與席次,0,1,2
4510,高鋒,消費品,2022/6/9,G3 控制權與席次,0,1,2
4513,福裕,消費品,2018/6/22,G3 控制權與席次,0,1,2
4513,福裕,消費品,2018/6/22,G3 控制權與席次,0,1,2
4513,福裕,消費品,2019/7/31,S4 員工資訊統計,-1,1,2
4513,福裕,消費品,2021/1/29,G3 控制權與席次,-1,1,2
4513,福裕,消費品,2021/2/1,G3 控制權與席次,0,1,2
4513,福裕,消費品,2021/7/7,G3 控制權與席次,0,1,2
4513,福裕,消費品,2021/7/7,G3 控制權與席次,0,1,2
4513,福裕,消費品,2022/7/18,G3 控制權與席次,0,1,2
4513,福裕,消費品,2022/7/20,G3 控制權與席次,0,1,1
4513,福裕,消費品,2022/7/20,G3 控制權與席次,0,1,1
4513,福裕,消費品,2022/8/23,G3 控制權與席次,0,1,2
4513,福裕,消費品,2022/10/21,G3 控制權與席次,0,1,2
4513,福裕,消費品,2022/10/21,G3 控制權與席次,0,1,2
4513,福裕,消費品,2022/10/21,G3 控制權與席次,0,1,2
4523,永彰,運輸,2018/6/28,G3 控制權與席次,0,1,2
4523,永彰,運輸,2018/7/20,G3 控制權與席次,0,1,2
4523,永彰,運輸,2018/11/30,S4 員工資訊統計,-2,1,2
4523,永彰,運輸,2019/3/10,G3 控制權與席次,-1,1,2
4523,永彰,運輸,2019/7/1,G3 控制權與席次,0,1,2
4523,永彰,運輸,2019/9/12,G3 控制權與席次,0,1,2
4523,永彰,運輸,2019/12/31,S4 員工資訊統計,-1,1,2
4523,永彰,運輸,2020/6/11,G3 控制權與席次,0,1,2
4523,永彰,運輸,2020/6/11,G3 控制權與席次,0,1,2
4523,永彰,運輸,2020/6/12,G3 控制權與席次,0,1,2
4523,永彰,運輸,2020/6/12,G3 控制權與席次,0,1,2
4523,永彰,運輸,2020/8/14,G3 控制權與席次,-1,1,2
4523,永彰,運輸,2020/8/14,G3 控制權與席次,0,1,2
4523,永彰,運輸,2021/5/28,G3 控制權與席次,0,1,2
4523,永彰,運輸,2021/9/28,G3 控制權與席次,0,1,2
4523,永彰,運輸,2022/1/24,G3 控制權與席次,-1,1,2
4523,永彰,運輸,2022/1/25,G3 控制權與席次,0,1,2
4523,永彰,運輸,2022/1/28,G3 控制權與席次,-1,1,2
4523,永彰,運輸,2022/3/18,G3 控制權與席次,0,1,2
4523,永彰,運輸,2022/3/31,G3 控制權與席次,0,1,2
4523,永彰,運輸,2022/7/29,G3 控制權與席次,0,1,2
4523,永彰,運輸,2022/9/20,S5 員工健康及安全,-2,1,2
4523,永彰,運輸,2022/12/20,G3 控制權與席次,0,1,2
4526,東台,資源轉化,2018/3/31,E4 廢棄物及有毒物質管理,-2,1,2
4526,東台,資源轉化,2018/6/30,S4 員工資訊統計,-1,1,2
4526,東台,資源轉化,2018/10/17,G2 管理領導,-1,1,2
4526,東台,資源轉化,2018/12/31,E4 廢棄物及有毒物質管理,-1,1,2
4526,東台,資源轉化,2019/5/6,G3 控制權與席次,-2,1,2
4526,東台,資源轉化,2019/12/30,G3 控制權與席次,-1,1,2
4526,東台,資源轉化,2020/3/25,G3 控制權與席次,0,1,2
4526,東台,資源轉化,2020/4/13,G2 管理領導,0,1,2
4526,東台,資源轉化,2020/6/9,G3 控制權與席次,0,1,2
4526,東台,資源轉化,2020/6/9,G3 控制權與席次,0,1,2
4526,東台,資源轉化,2021/8/10,G3 控制權與席次,0,1,2
4526,東台,資源轉化,2021/10/31,S4 員工資訊統計,-1,1,2
4526,東台,資源轉化,2022/1/20,G3 控制權與席次,-1,1,2
4526,東台,資源轉化,2022/4/18,S5 員工健康及安全,0,1,2
4527,方土霖,資源轉化,2018/5/23,G3 控制權與席次,0,1,2
4527,方土霖,資源轉化,2018/5/23,G3 控制權與席次,0,1,2
4527,方土霖,資源轉化,2018/5/23,G3 控制權與席次,0,1,2
4527,方土霖,資源轉化,2019/1/3,G3 控制權與席次,-1,1,2
4527,方土霖,資源轉化,2019/5/23,G3 控制權與席次,0,1,2
4527,方土霖,資源轉化,2020/12/23,G3 控制權與席次,0,1,2
4527,方土霖,資源轉化,2021/6/25,G3 控制權與席次,-1,1,2
4527,方土霖,資源轉化,2021/7/20,G3 控制權與席次,0,1,2
4527,方土霖,資源轉化,2021/7/20,G3 控制權與席次,0,1,2
4527,方土霖,資源轉化,2022/3/23,S5 員工健康及安全,0,1,2
4528,江興鍛,運輸,2018/6/13,G3 控制權與席次,0,1,2
4528,江興鍛,運輸,2018/6/13,G3 控制權與席次,0,1,2
4528,江興鍛,運輸,2021/7/2,G3 控制權與席次,0,1,2
4528,江興鍛,運輸,2021/7/2,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2018/2/2,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2018/9/19,G3 控制權與席次,-2,1,2
4529,淳紳,運輸,2018/9/20,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2018/10/29,G4 公平對待利害關係人,0,1,2
4529,淳紳,運輸,2018/12/27,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2019/3/18,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2019/3/26,G5 公司治理資訊透明度,-4,1,2
4529,淳紳,運輸,2019/6/18,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2019/9/9,G2 管理領導,0,1,2
4529,淳紳,運輸,2019/9/9,G2 管理領導,0,1,2
4529,淳紳,運輸,2019/9/11,S4 員工資訊統計,0,1,2
4529,淳紳,運輸,2019/12/16,G5 公司治理資訊透明度,-2,1,2
4529,淳紳,運輸,2020/1/6,S4 員工資訊統計,0,1,2
4529,淳紳,運輸,2020/1/9,G4 公平對待利害關係人,-2,1,2
4529,淳紳,運輸,2020/1/31,S4 員工資訊統計,0,1,2
4529,淳紳,運輸,2020/3/13,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2020/3/27,G2 管理領導,0,1,2
4529,淳紳,運輸,2020/4/14,G2 管理領導,0,1,2
4529,淳紳,運輸,2020/6/15,S4 員工資訊統計,0,1,2
4529,淳紳,運輸,2020/6/19,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2020/6/24,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2020/8/14,S4 員工資訊統計,0,1,2
4529,淳紳,運輸,2020/9/1,G2 管理領導,0,1,2
4529,淳紳,運輸,2020/12/22,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2021/1/18,G4 公平對待利害關係人,0,1,2
4529,淳紳,運輸,2021/3/4,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2021/3/4,G3 控制權與席次,-5,1,1
4529,淳紳,運輸,2021/3/5,G3 控制權與席次,-5,1,1
4529,淳紳,運輸,2021/4/21,G1 商業模式和創新,-1,1,2
4529,淳紳,運輸,2021/6/30,G1 商業模式和創新,0,1,2
4529,淳紳,運輸,2021/7/1,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2021/7/2,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2021/7/8,G1 商業模式和創新,0,1,2
4529,淳紳,運輸,2021/9/24,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2021/10/12,G1 商業模式和創新,-2,1,2
4529,淳紳,運輸,2021/11/10,G3 控制權與席次,-2,1,2
4529,淳紳,運輸,2021/11/29,G3 控制權與席次,-2,1,2
4529,淳紳,運輸,2021/12/15,G2 管理領導,0,1,2
4529,淳紳,運輸,2022/1/5,G2 管理領導,0,1,2
4529,淳紳,運輸,2022/2/11,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2022/2/11,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2022/2/11,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2022/2/14,G2 管理領導,0,1,2
4529,淳紳,運輸,2022/2/21,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2022/3/25,G2 管理領導,-2,1,2
4529,淳紳,運輸,2022/5/2,G3 控制權與席次,-5,1,1
4529,淳紳,運輸,2022/5/3,G3 控制權與席次,-1,1,1
4529,淳紳,運輸,2022/5/4,G3 控制權與席次,-1,1,1
4529,淳紳,運輸,2022/5/13,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2022/5/18,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2022/6/2,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2022/7/12,G1 商業模式和創新,0,1,2
4529,淳紳,運輸,2022/7/21,G4 公平對待利害關係人,-1,1,1
4529,淳紳,運輸,2022/7/22,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2022/8/1,G3 控制權與席次,0,1,2
4529,淳紳,運輸,2022/8/4,G1 商業模式和創新,-2,1,2
4529,淳紳,運輸,2022/8/10,G3 控制權與席次,-2,1,2
4529,淳紳,運輸,2022/8/10,G3 控制權與席次,-2,1,1
4529,淳紳,運輸,2022/8/16,G3 控制權與席次,-2,1,1
4529,淳紳,運輸,2022/8/16,G3 控制權與席次,-2,1,1
4529,淳紳,運輸,2022/8/19,G2 管理領導,-1,1,2
4529,淳紳,運輸,2022/9/8,S5 員工健康及安全,-1,1,2
4529,淳紳,運輸,2022/10/14,G3 控制權與席次,-1,1,2
4529,淳紳,運輸,2022/10/15,G3 控制權與席次,-2,1,1
4529,淳紳,運輸,2022/10/24,G3 控制權與席次,-2,1,2
4529,淳紳,運輸,2022/10/26,G3 控制權與席次,-4,1,1
4529,淳紳,運輸,2022/11/14,G4 公平對待利害關係人,-4,1,2
4529,淳紳,運輸,2022/12/14,G4 公平對待利害關係人,-1,1,1
4529,淳紳,運輸,2022/12/29,G2 管理領導,0,1,2
4530,宏易,食品與飲料,2019/6/14,G3 控制權與席次,0,1,2
4530,宏易,食品與飲料,2019/6/14,G3 控制權與席次,0,1,2
4530,宏易,食品與飲料,2021/3/19,G3 控制權與席次,0,1,2
4530,宏易,食品與飲料,2021/11/12,G4 公平對待利害關係人,-4,1,2
4530,宏易,食品與飲料,2022/6/30,G3 控制權與席次,0,1,2
4530,宏易,食品與飲料,2022/6/30,G3 控制權與席次,0,1,2
4530,宏易,食品與飲料,2022/8/16,G2 管理領導,-3,1,2
4532,瑞智,資源轉化,2018/1/1,G3 控制權與席次,0,1,2
4532,瑞智,資源轉化,2018/5/31,S4 員工資訊統計,-1,1,2
4532,瑞智,資源轉化,2019/12/31,E4 廢棄物及有毒物質管理,-1,1,2
4532,瑞智,資源轉化,2020/6/16,G3 控制權與席次,0,1,2
4532,瑞智,資源轉化,2020/6/16,G3 控制權與席次,0,1,2
4532,瑞智,資源轉化,2020/7/9,S4 員工資訊統計,0,1,2
4532,瑞智,資源轉化,2020/7/14,S5 員工健康及安全,0,1,2
4532,瑞智,資源轉化,2020/8/31,S4 員工資訊統計,-1,1,2
4532,瑞智,資源轉化,2020/10/31,G3 控制權與席次,0,1,2
4532,瑞智,資源轉化,2022/3/15,S5 員工健康及安全,0,1,2
4532,瑞智,資源轉化,2022/3/15,S5 員工健康及安全,0,1,2
4532,瑞智,資源轉化,2022/3/18,S5 員工健康及安全,0,1,2
4532,瑞智,資源轉化,2022/3/22,S5 員工健康及安全,0,1,2
4532,瑞智,資源轉化,2022/5/23,G3 控制權與席次,0,1,2
4532,瑞智,資源轉化,2022/8/17,G3 控制權與席次,-1,1,2
4533,協易機,消費品,2019/6/13,G3 控制權與席次,0,1,2
4533,協易機,消費品,2019/6/13,G3 控制權與席次,0,1,2
4533,協易機,消費品,2019/9/4,G3 控制權與席次,0,1,2
4533,協易機,消費品,2021/8/31,S4 員工資訊統計,-1,1,2
4533,協易機,消費品,2022/4/13,S5 員工健康及安全,0,1,2
4533,協易機,消費品,2022/5/5,G3 控制權與席次,0,1,2
4533,協易機,消費品,2022/5/9,S5 員工健康及安全,0,1,2
4533,協易機,消費品,2022/5/27,G3 控制權與席次,0,1,2
4533,協易機,消費品,2022/5/27,G3 控制權與席次,0,1,2
4533,協易機,消費品,2022/6/30,S4 員工資訊統計,-1,1,2
4533,協易機,消費品,2022/8/31,S4 員工資訊統計,-1,1,2
4534,慶騰,資源轉化,2018/9/19,G3 控制權與席次,-1,1,2
4534,慶騰,資源轉化,2018/11/11,G3 控制權與席次,-1,1,2
4534,慶騰,資源轉化,2019/7/31,G3 控制權與席次,-1,1,2
4534,慶騰,資源轉化,2019/9/25,G4 公平對待利害關係人,-1,1,2
4534,慶騰,資源轉化,2019/12/26,G3 控制權與席次,0,1,2
4534,慶騰,資源轉化,2020/6/24,G3 控制權與席次,0,1,2
4534,慶騰,資源轉化,2020/6/24,G3 控制權與席次,0,1,2
4534,慶騰,資源轉化,2020/10/31,S4 員工資訊統計,-1,1,2
4534,慶騰,資源轉化,2020/11/18,G3 控制權與席次,-1,1,2
4534,慶騰,資源轉化,2021/6/30,S4 員工資訊統計,-1,1,2
4534,慶騰,資源轉化,2021/7/5,G3 控制權與席次,0,1,2
4534,慶騰,資源轉化,2021/8/3,G3 控制權與席次,0,1,2
4534,慶騰,資源轉化,2021/9/29,S3 產品品質及安全,0,1,2
4534,慶騰,資源轉化,2021/12/15,G3 控制權與席次,0,1,2
4534,慶騰,資源轉化,2021/12/15,G3 控制權與席次,0,1,2
4534,慶騰,資源轉化,2021/12/20,G3 控制權與席次,-1,1,2
4534,慶騰,資源轉化,2022/4/7,S5 員工健康及安全,0,1,2
4534,慶騰,資源轉化,2022/4/13,S5 員工健康及安全,0,1,2
4534,慶騰,資源轉化,2022/4/20,S5 員工健康及安全,0,1,2
4534,慶騰,資源轉化,2022/4/21,S5 員工健康及安全,0,1,2
4534,慶騰,資源轉化,2022/5/9,S5 員工健康及安全,0,1,2
4534,慶騰,資源轉化,2022/5/13,G3 控制權與席次,0,1,2
4535,至興,運輸,2020/6/18,G3 控制權與席次,0,1,2
4535,至興,運輸,2020/6/18,G3 控制權與席次,0,1,2
4535,至興,運輸,2020/7/7,G2 管理領導,0,1,2
4535,至興,運輸,2020/7/7,G2 管理領導,0,1,2
4536,拓凱,消費品,2019/5/28,G3 控制權與席次,0,1,2
4536,拓凱,消費品,2019/5/28,G3 控制權與席次,0,1,2
4536,拓凱,消費品,2020/1/2,G5 公司治理資訊透明度,-1,1,2
4536,拓凱,消費品,2021/5/26,S3 產品品質及安全,0,1,2
4536,拓凱,消費品,2022/5/27,G3 控制權與席次,0,1,2
4536,拓凱,消費品,2022/5/27,G3 控制權與席次,0,1,2
4537,旭東,資源轉化,2018/4/30,G3 控制權與席次,-1,1,2
4537,旭東,資源轉化,2018/6/27,G3 控制權與席次,0,1,2
4537,旭東,資源轉化,2018/7/6,G3 控制權與席次,0,1,2
4537,旭東,資源轉化,2019/8/16,G5 公司治理資訊透明度,-1,1,2
4537,旭東,資源轉化,2019/10/31,S4 員工資訊統計,-1,1,2
4537,旭東,資源轉化,2020/4/1,G3 控制權與席次,-1,1,2
4537,旭東,資源轉化,2020/6/29,G3 控制權與席次,0,1,2
4537,旭東,資源轉化,2020/6/29,G3 控制權與席次,-1,1,2
4537,旭東,資源轉化,2020/8/10,G3 控制權與席次,-1,1,2
4537,旭東,資源轉化,2020/12/31,S4 員工資訊統計,-1,1,2
4537,旭東,資源轉化,2021/7/16,G3 控制權與席次,0,1,2
4537,旭東,資源轉化,2021/7/16,G3 控制權與席次,0,1,2
4537,旭東,資源轉化,2021/9/27,S3 產品品質及安全,0,1,2
4537,旭東,資源轉化,2022/4/6,S5 員工健康及安全,0,1,2
4537,旭東,資源轉化,2022/4/8,S5 員工健康及安全,0,1,2
4537,旭東,資源轉化,2022/4/13,S5 員工健康及安全,0,1,2
4537,旭東,資源轉化,2022/4/20,S5 員工健康及安全,0,1,2
4537,旭東,資源轉化,2022/4/29,S5 員工健康及安全,0,1,2
4537,旭東,資源轉化,2022/5/31,S4 員工資訊統計,-1,1,2
4538,大詠城,資源轉化,2018/6/26,G3 控制權與席次,0,1,2
4538,大詠城,資源轉化,2018/6/26,G3 控制權與席次,0,1,2
4538,大詠城,資源轉化,2019/3/7,G3 控制權與席次,-1,1,2
4538,大詠城,資源轉化,2019/6/24,G3 控制權與席次,0,1,2
4538,大詠城,資源轉化,2020/3/12,G3 控制權與席次,-1,1,2
4538,大詠城,資源轉化,2020/3/31,S4 員工資訊統計,-2,1,2
4538,大詠城,資源轉化,2020/6/18,G3 控制權與席次,0,1,2
4538,大詠城,資源轉化,2021/7/15,G3 控制權與席次,0,1,2
4538,大詠城,資源轉化,2021/7/15,G3 控制權與席次,0,1,2
4539,台智網,科技與通訊,2018/10/31,E4 廢棄物及有毒物質管理,-1,1,2
4539,台智網,科技與通訊,2019/6/27,G3 控制權與席次,0,1,2
4539,台智網,科技與通訊,2019/6/27,G3 控制權與席次,0,1,2
4539,台智網,科技與通訊,2020/7/31,E4 廢棄物及有毒物質管理,-1,1,2
4539,台智網,科技與通訊,2020/9/30,E4 廢棄物及有毒物質管理,-1,1,2
4539,台智網,科技與通訊,2020/11/20,G3 控制權與席次,-1,1,2
4539,台智網,科技與通訊,2021/7/29,G3 控制權與席次,0,1,2
4539,台智網,科技與通訊,2022/6/24,G3 控制權與席次,0,1,2
4539,台智網,科技與通訊,2022/6/24,G3 控制權與席次,0,1,2
4539,台智網,科技與通訊,2022/8/1,G3 控制權與席次,0,1,2
4540,全球傳動,資源轉化,2018/1/9,G3 控制權與席次,-1,1,2
4540,全球傳動,資源轉化,2018/3/7,G3 控制權與席次,0,1,2
4540,全球傳動,資源轉化,2018/3/31,S4 員工資訊統計,-1,1,2
4540,全球傳動,資源轉化,2018/6/30,S4 員工資訊統計,-2,1,2
4540,全球傳動,資源轉化,2018/8/31,S4 員工資訊統計,-1,1,2
4540,全球傳動,資源轉化,2018/9/30,S4 員工資訊統計,-1,1,2
4540,全球傳動,資源轉化,2019/6/27,G3 控制權與席次,0,1,2
4540,全球傳動,資源轉化,2019/12/31,E4 廢棄物及有毒物質管理,-1,1,2
4540,全球傳動,資源轉化,2019/12/31,G3 控制權與席次,0,1,2
4540,全球傳動,資源轉化,2020/3/31,E4 廢棄物及有毒物質管理,-1,1,2
4540,全球傳動,資源轉化,2020/6/30,S4 員工資訊統計,-1,1,2
4540,全球傳動,資源轉化,2020/9/16,G2 管理領導,-3,1,2
4540,全球傳動,資源轉化,2021/2/23,E4 廢棄物及有毒物質管理,0,1,2
4540,全球傳動,資源轉化,2021/4/30,E4 廢棄物及有毒物質管理,-1,1,2
4540,全球傳動,資源轉化,2021/4/30,S4 員工資訊統計,-2,1,2
4540,全球傳動,資源轉化,2022/3/27,S5 員工健康及安全,-1,1,2
4540,全球傳動,資源轉化,2022/3/31,S5 員工健康及安全,0,1,2
4540,全球傳動,資源轉化,2022/6/27,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2018/1/4,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2018/3/22,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2018/3/22,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2018/6/22,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2018/6/22,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2018/6/30,E4 廢棄物及有毒物質管理,-1,1,2
4541,晟田,資源轉化,2018/7/31,E4 廢棄物及有毒物質管理,-1,1,2
4541,晟田,資源轉化,2019/6/18,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2019/12/3,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2019/12/26,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2020/3/3,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2020/3/3,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2020/3/13,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2020/3/13,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2020/3/18,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2020/3/19,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2020/9/15,G3 控制權與席次,-1,1,2
4541,晟田,資源轉化,2020/9/25,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2021/3/30,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2021/3/30,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2021/4/20,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2021/5/10,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2021/7/20,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2021/7/20,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2022/2/21,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2022/6/22,G3 控制權與席次,0,1,2
4541,晟田,資源轉化,2022/9/2,G3 控制權與席次,0,1,2
4542,科嶠,資源轉化,2019/11/30,S4 員工資訊統計,-2,1,2
4542,科嶠,資源轉化,2020/1/31,S4 員工資訊統計,-3,1,2
4542,科嶠,資源轉化,2020/6/9,G3 控制權與席次,0,1,2
4542,科嶠,資源轉化,2020/6/9,G3 控制權與席次,0,1,2
4542,科嶠,資源轉化,2020/8/31,S4 員工資訊統計,-1,1,2
4542,科嶠,資源轉化,2022/3/14,S5 員工健康及安全,0,1,2
4542,科嶠,資源轉化,2022/3/21,S5 員工健康及安全,0,1,2
4543,萬在,運輸,2018/7/31,S4 員工資訊統計,-1,1,2
4543,萬在,運輸,2018/11/30,S4 員工資訊統計,-1,1,2
4543,萬在,運輸,2019/5/27,G3 控制權與席次,0,1,2
4543,萬在,運輸,2019/5/27,G3 控制權與席次,0,1,2
4543,萬在,運輸,2019/11/30,E4 廢棄物及有毒物質管理,-1,1,2
4543,萬在,運輸,2019/11/30,S4 員工資訊統計,-1,1,2
4543,萬在,運輸,2020/5/29,G3 控制權與席次,-1,1,2
4543,萬在,運輸,2020/9/30,S4 員工資訊統計,-2,1,2
4543,萬在,運輸,2021/5/31,S4 員工資訊統計,-1,1,2
4543,萬在,運輸,2021/7/23,G3 控制權與席次,0,1,2
4543,萬在,運輸,2022/5/31,G3 控制權與席次,0,1,2
4543,萬在,運輸,2022/5/31,G3 控制權與席次,0,1,2
4543,萬在,運輸,2022/6/30,S4 員工資訊統計,-1,1,2
4544,春日,資源轉化,2020/6/16,G3 控制權與席次,0,1,2
4544,春日,資源轉化,2020/6/16,G3 控制權與席次,0,1,2
4544,春日,資源轉化,2020/8/21,G3 控制權與席次,0,1,2
4544,春日,資源轉化,2020/10/26,G1 商業模式和創新,0,1,2
4544,春日,資源轉化,2021/7/28,G3 控制權與席次,0,1,2
4544,春日,資源轉化,2021/7/28,G3 控制權與席次,0,1,2
4544,春日,資源轉化,2022/3/31,S5 員工健康及安全,0,1,2
4544,春日,資源轉化,2022/4/6,S5 員工健康及安全,0,1,2
4544,春日,資源轉化,2022/4/15,S5 員工健康及安全,0,1,2
4544,春日,資源轉化,2022/5/13,G3 控制權與席次,0,1,2
4544,春日,資源轉化,2022/5/13,G3 控制權與席次,-1,1,2
4545,銘鈺,資源轉化,2018/1/5,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2018/6/28,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2018/7/5,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2018/10/29,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2018/12/4,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2018/12/20,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2019/6/11,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2019/9/30,S4 員工資訊統計,-1,1,2
4545,銘鈺,資源轉化,2019/11/30,S4 員工資訊統計,-1,1,2
4545,銘鈺,資源轉化,2020/3/31,S4 員工資訊統計,-2,1,2
4545,銘鈺,資源轉化,2020/5/15,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2020/5/21,G3 控制權與席次,0,1,2
4545,銘鈺,資源轉化,2020/7/5,G3 控制權與席次,-2,1,2
4545,銘鈺,資源轉化,2020/12/31,S4 員工資訊統計,-1,1,2
4545,銘鈺,資源轉化,2021/6/30,S4 員工資訊統計,-2,1,2
4545,銘鈺,資源轉化,2021/12/29,G3 控制權與席次,-2,1,2
4546,長亨,資源轉化,2018/2/13,G4 公平對待利害關係人,0,1,2
4546,長亨,資源轉化,2018/5/31,E4 廢棄物及有毒物質管理,-1,1,2
4546,長亨,資源轉化,2018/6/29,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2018/6/29,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2018/8/8,G4 公平對待利害關係人,0,1,2
4546,長亨,資源轉化,2019/5/15,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2019/8/15,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2019/12/3,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2020/3/19,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2020/3/24,G3 控制權與席次,-1,1,2
4546,長亨,資源轉化,2020/4/17,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2020/5/18,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2020/8/7,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2020/8/18,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2021/3/30,G3 控制權與席次,-1,1,2
4546,長亨,資源轉化,2021/8/27,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2021/8/27,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2022/6/30,G3 控制權與席次,0,1,2
4546,長亨,資源轉化,2022/6/30,G3 控制權與席次,0,1,2
4547,主新德,資源轉化,2019/4/30,S4 員工資訊統計,-1,1,2
4547,主新德,資源轉化,2019/6/28,G3 控制權與席次,0,1,2
4547,主新德,資源轉化,2019/6/28,G3 控制權與席次,0,1,2
4547,主新德,資源轉化,2019/10/30,G3 控制權與席次,0,1,2
4548,名超,資源轉化,2019/6/12,G3 控制權與席次,0,1,2
4548,名超,資源轉化,2019/10/17,G3 控制權與席次,-1,1,2
4548,名超,資源轉化,2019/10/30,G3 控制權與席次,-1,1,2
4548,名超,資源轉化,2019/12/27,G3 控制權與席次,0,1,2
4548,名超,資源轉化,2020/5/29,G3 控制權與席次,0,1,2
4548,名超,資源轉化,2020/8/5,G3 控制權與席次,-1,1,2
4548,名超,資源轉化,2021/9/29,G3 控制權與席次,-1,1,2
4549,桓達,資源轉化,2018/5/31,E4 廢棄物及有毒物質管理,-1,1,2
4549,桓達,資源轉化,2018/6/30,S4 員工資訊統計,-1,1,2
4549,桓達,資源轉化,2019/6/10,G3 控制權與席次,0,1,2
4549,桓達,資源轉化,2019/6/10,G3 控制權與席次,0,1,2
4549,桓達,資源轉化,2022/3/21,S5 員工健康及安全,0,1,2
4549,桓達,資源轉化,2022/3/23,S5 員工健康及安全,0,1,2
4549,桓達,資源轉化,2022/6/1,S5 員工健康及安全,0,1,2
4549,桓達,資源轉化,2022/6/10,G3 控制權與席次,0,1,2
4549,桓達,資源轉化,2022/6/10,G3 控制權與席次,0,1,2
4549,桓達,資源轉化,2022/9/6,G3 控制權與席次,-1,1,2
4550,長佳,公共建設,2019/1/15,G3 控制權與席次,-1,1,2
4550,長佳,公共建設,2019/6/13,G3 控制權與席次,0,1,2
4550,長佳,公共建設,2019/6/21,G3 控制權與席次,0,1,2
4550,長佳,公共建設,2021/5/12,S3 產品品質及安全,0,1,2
